HGNC ID	Status	Approved symbol	Approved name
HGNC:13437	Approved	RSPH14	radial spoke head 14 homolog
HGNC:21679	Approved	RSPO1	R-spondin 1
HGNC:28583	Approved	RSPO2	R-spondin 2
HGNC:20866	Approved	RSPO3	R-spondin 3
HGNC:16175	Approved	RSPO4	R-spondin 4
HGNC:29420	Approved	RSPRY1	ring finger and SPRY domain containing 1
HGNC:24152	Approved	RSRC1	arginine and serine rich coiled-coil 1
HGNC:30559	Approved	RSRC2	arginine and serine rich coiled-coil 2
HGNC:25234	Approved	RSRP1	arginine and serine rich protein 1
HGNC:10462	Approved	RSS	Russell Silver syndrome
HGNC:10464	Approved	RSU1	Ras suppressor protein 1
HGNC:31114	Approved	RSU1P1	Ras suppressor protein 1 pseudogene 1
HGNC:44391	Approved	RSU1P2	Ras suppressor protein 1 pseudogene 2
HGNC:44392	Approved	RSU1P3	Ras suppressor protein 1 pseudogene 3
HGNC:30310	Approved	RTBDN	retbindin
HGNC:17981	Approved	RTCA	RNA 3'-terminal phosphate cyclase
HGNC:50573	Approved	RTCA-AS1	RTCA antisense RNA 1
HGNC:26935	Approved	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase
HGNC:15888	Approved	RTEL1	regulator of telomere elongation helicase 1
HGNC:44095	Approved	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)
HGNC:44213	Approved	RTEL1P1	regulator of telomere elongation helicase 1 pseudogene 1
HGNC:28996	Approved	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component
HGNC:15890	Approved	RTFDC1	replication termination factor 2 domain containing 1
HGNC:10466	Approved	RTKN	rhotekin
HGNC:19364	Approved	RTKN2	rhotekin 2
HGNC:14665	Approved	RTL1	retrotransposon Gag like 1
HGNC:22997	Approved	RTL3	retrotransposon Gag like 3
HGNC:25214	Approved	RTL4	retrotransposon Gag like 4
HGNC:29430	Approved	RTL5	retrotransposon Gag like 5
HGNC:13343	Approved	RTL6	retrotransposon Gag like 6
HGNC:24514	Approved	RTL8A	retrotransposon Gag like 8A
HGNC:33156	Approved	RTL8B	retrotransposon Gag like 8B
HGNC:2569	Approved	RTL8C	retrotransposon Gag like 8C
HGNC:29245	Approved	RTL9	retrotransposon Gag like 9
HGNC:26112	Approved	RTL10	retrotransposon Gag like 10
HGNC:10467	Approved	RTN1	reticulon 1
HGNC:10468	Approved	RTN2	reticulon 2
HGNC:10469	Approved	RTN3	reticulon 3
HGNC:19212	Approved	RTN3P1	reticulon 3 pseudogene 1
HGNC:14085	Approved	RTN4	reticulon 4
HGNC:18647	Approved	RTN4IP1	reticulon 4 interacting protein 1
HGNC:18601	Approved	RTN4R	reticulon 4 receptor
HGNC:21329	Approved	RTN4RL1	reticulon 4 receptor like 1
HGNC:23053	Approved	RTN4RL2	reticulon 4 receptor like 2
HGNC:28580	Approved	RTP1	receptor transporter protein 1
HGNC:32486	Approved	RTP2	receptor transporter protein 2
HGNC:15572	Approved	RTP3	receptor transporter protein 3
HGNC:23992	Approved	RTP4	receptor transporter protein 4
HGNC:26585	Approved	RTP5	receptor transporter protein 5 (putative)
HGNC:23169	Approved	RTRAF	RNA transcription, translation and transport factor
HGNC:18654	Approved	RTTN	rotatin
HGNC:28991	Approved	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
HGNC:20420	Approved	RUBCNL	RUN and cysteine rich domain containing beclin 1 interacting protein like
HGNC:19760	Approved	RUFY1	RUN and FYVE domain containing 1
HGNC:19761	Approved	RUFY2	RUN and FYVE domain containing 2
HGNC:30285	Approved	RUFY3	RUN and FYVE domain containing 3
HGNC:24804	Approved	RUFY4	RUN and FYVE domain containing 4
HGNC:25418	Approved	RUNDC1	RUN domain containing 1
HGNC:16984	Approved	RUNDC3A	RUN domain containing 3A
HGNC:51344	Approved	RUNDC3A-AS1	RUNDC3A antisense RNA 1
HGNC:30286	Approved	RUNDC3B	RUN domain containing 3B
HGNC:10471	Approved	RUNX1	runt related transcription factor 1
HGNC:16623	Approved	RUNX1-IT1	RUNX1 intronic transcript 1
HGNC:1535	Approved	RUNX1T1	RUNX1 translocation partner 1
HGNC:10472	Approved	RUNX2	runt related transcription factor 2
HGNC:53512	Approved	RUNX2-AS1	RUNX2 antisense RNA 1
HGNC:10473	Approved	RUNX3	runt related transcription factor 3
HGNC:17153	Approved	RUSC1	RUN and SH3 domain containing 1
HGNC:26680	Approved	RUSC1-AS1	RUSC1 antisense RNA 1
HGNC:23625	Approved	RUSC2	RUN and SH3 domain containing 2
HGNC:10474	Approved	RUVBL1	RuvB like AAA ATPase 1
HGNC:40514	Approved	RUVBL1-AS1	RUVBL1 antisense RNA 1
HGNC:10475	Approved	RUVBL2	RuvB like AAA ATPase 2
HGNC:10476	Entry Withdrawn	RVNP2	entry withdrawn
HGNC:20993	Approved	RWDD1	RWD domain containing 1
HGNC:31055	Approved	RWDD1P1	RWD domain containing 1 pseudogene 1
HGNC:31794	Approved	RWDD1P3	RWD domain containing 1 pseudogene 3
HGNC:21385	Approved	RWDD2A	RWD domain containing 2A
HGNC:1302	Approved	RWDD2B	RWD domain containing 2B
HGNC:21393	Approved	RWDD3	RWD domain containing 3
HGNC:23750	Approved	RWDD4	RWD domain containing 4
HGNC:23753	Approved	RWDD4P1	RWD domain containing 4 pseudogene 1
HGNC:23754	Approved	RWDD4P2	RWD domain containing 4 pseudogene 2
HGNC:19718	Approved	RXFP1	relaxin/insulin like family peptide receptor 1
HGNC:17318	Approved	RXFP2	relaxin/insulin like family peptide receptor 2
HGNC:24883	Approved	RXFP3	relaxin/insulin like family peptide receptor 3
HGNC:14666	Approved	RXFP4	relaxin/insulin like family peptide receptor 4
HGNC:10477	Approved	RXRA	retinoid X receptor alpha
HGNC:10478	Approved	RXRB	retinoid X receptor beta
HGNC:10479	Approved	RXRG	retinoid X receptor gamma
HGNC:10480	Approved	RYBP	RING1 and YY1 binding protein
HGNC:10481	Approved	RYK	receptor-like tyrosine kinase
HGNC:10482	Approved	RYKP1	receptor-like tyrosine kinase pseudogene 1
HGNC:10483	Approved	RYR1	ryanodine receptor 1
HGNC:10484	Approved	RYR2	ryanodine receptor 2
HGNC:10485	Approved	RYR3	ryanodine receptor 3
HGNC:3165	Approved	S1PR1	sphingosine-1-phosphate receptor 1
HGNC:3169	Approved	S1PR2	sphingosine-1-phosphate receptor 2
HGNC:3167	Approved	S1PR3	sphingosine-1-phosphate receptor 3
HGNC:3170	Approved	S1PR4	sphingosine-1-phosphate receptor 4
HGNC:14299	Approved	S1PR5	sphingosine-1-phosphate receptor 5
HGNC:10509	Approved	S7	surface antigen (chromosome 7) 2
HGNC:10510	Entry Withdrawn	S8	entry withdrawn
HGNC:10511	Entry Withdrawn	S9	entry withdrawn
HGNC:10505	Approved	S11	surface antigen (X-linked) 2
HGNC:10506	Approved	S12	surface antigen (X-linked) 3
HGNC:10507	Entry Withdrawn	S13	entry withdrawn
HGNC:10508	Entry Withdrawn	S14	entry withdrawn
HGNC:10486	Approved	S100A1	S100 calcium binding protein A1
HGNC:10492	Approved	S100A2	S100 calcium binding protein A2
HGNC:10493	Approved	S100A3	S100 calcium binding protein A3
HGNC:10494	Approved	S100A4	S100 calcium binding protein A4
HGNC:10495	Approved	S100A5	S100 calcium binding protein A5
HGNC:10496	Approved	S100A6	S100 calcium binding protein A6
HGNC:10497	Approved	S100A7	S100 calcium binding protein A7
HGNC:21657	Approved	S100A7A	S100 calcium binding protein A7A
HGNC:21655	Approved	S100A7L2	S100 calcium binding protein A7 like 2
HGNC:21654	Approved	S100A7P1	S100 calcium binding protein A7 pseudogene 1
HGNC:21656	Approved	S100A7P2	S100 calcium binding protein A7 pseudogene 2
HGNC:10498	Approved	S100A8	S100 calcium binding protein A8
HGNC:10499	Approved	S100A9	S100 calcium binding protein A9
HGNC:10487	Approved	S100A10	S100 calcium binding protein A10
HGNC:10488	Approved	S100A11	S100 calcium binding protein A11
HGNC:10491	Approved	S100A11P1	S100 calcium binding protein A11 pseudogene 1
HGNC:37840	Approved	S100A11P2	S100 calcium binding protein A11 pseudogene 2
HGNC:37842	Approved	S100A11P3	S100 calcium binding protein A11 pseudogene 3
HGNC:37841	Approved	S100A11P4	S100 calcium binding protein A11 pseudogene 4
HGNC:10489	Approved	S100A12	S100 calcium binding protein A12
HGNC:10490	Approved	S100A13	S100 calcium binding protein A13
HGNC:18901	Approved	S100A14	S100 calcium binding protein A14
HGNC:20441	Approved	S100A16	S100 calcium binding protein A16
HGNC:10500	Approved	S100B	S100 calcium binding protein B
HGNC:1436	Approved	S100G	S100 calcium binding protein G
HGNC:10504	Approved	S100P	S100 calcium binding protein P
HGNC:25768	Approved	S100PBP	S100P binding protein
HGNC:30367	Approved	S100Z	S100 calcium binding protein Z
HGNC:10512	Approved	SAA@	serum amyloid A1 cluster
HGNC:10513	Approved	SAA1	serum amyloid A1
HGNC:10514	Approved	SAA2	serum amyloid A2
HGNC:39550	Approved	SAA2-SAA4	SAA2-SAA4 readthrough
HGNC:10515	Approved	SAA3P	serum amyloid A3 pseudogene
HGNC:10516	Approved	SAA4	serum amyloid A4, constitutive
HGNC:10517	Entry Withdrawn	SAA5	entry withdrawn
HGNC:25158	Approved	SAAL1	serum amyloid A like 1
HGNC:30179	Approved	SAC3D1	SAC3 domain containing 1
HGNC:17059	Approved	SACM1L	SAC1 like phosphatidylinositide phosphatase
HGNC:10519	Approved	SACS	sacsin molecular chaperone
HGNC:39835	Approved	SACS-AS1	SACS antisense RNA 1
HGNC:30660	Approved	SAE1	SUMO1 activating enzyme subunit 1
HGNC:10520	Approved	SAFB	scaffold attachment factor B
HGNC:21605	Approved	SAFB2	scaffold attachment factor B2
HGNC:10521	Approved	SAG	S-antigen visual arrestin
HGNC:30369	Approved	SAGE1	sarcoma antigen 1
HGNC:51337	Approved	SAGE2P	sarcoma antigen 2, pseudogene
HGNC:51338	Approved	SAGE3P	sarcoma antigen 3, pseudogene
HGNC:51339	Approved	SAGE4P	sarcoma antigen 4, pseudogene
HGNC:10523	Approved	SAI1	suppression of anchorage independence 1
HGNC:10524	Approved	SALL1	spalt like transcription factor 1
HGNC:10525	Approved	SALL1P1	spalt like transcription factor 1 pseudogene 1
HGNC:10526	Approved	SALL2	spalt like transcription factor 2
HGNC:10527	Approved	SALL3	spalt like transcription factor 3
HGNC:15924	Approved	SALL4	spalt like transcription factor 4
HGNC:39818	Approved	SALL4P1	spalt like transcription factor 4 pseudogene 1
HGNC:39819	Approved	SALL4P2	spalt like transcription factor 4 pseudogene 2
HGNC:39820	Approved	SALL4P3	spalt like transcription factor 4 pseudogene 3
HGNC:39821	Approved	SALL4P4	spalt like transcription factor 4 pseudogene 4
HGNC:39822	Approved	SALL4P5	spalt like transcription factor 4 pseudogene 5
HGNC:39823	Approved	SALL4P6	spalt like transcription factor 4 pseudogene 6
HGNC:43900	Approved	SALL4P7	spalt like transcription factor 4 pseudogene 7
HGNC:49001	Approved	SALRNA1	senescence associated long non-coding RNA 1
HGNC:49003	Approved	SALRNA2	senescence associated long non-coding RNA 2
HGNC:49002	Approved	SALRNA3	senescence associated long non-coding RNA 3
HGNC:17958	Approved	SAMD1	sterile alpha motif domain containing 1
HGNC:21574	Approved	SAMD3	sterile alpha motif domain containing 3
HGNC:23023	Approved	SAMD4A	sterile alpha motif domain containing 4A
HGNC:25492	Approved	SAMD4B	sterile alpha motif domain containing 4B
HGNC:21180	Approved	SAMD5	sterile alpha motif domain containing 5
HGNC:25394	Approved	SAMD7	sterile alpha motif domain containing 7
HGNC:26320	Approved	SAMD8	sterile alpha motif domain containing 8
HGNC:1348	Approved	SAMD9	sterile alpha motif domain containing 9
HGNC:1349	Approved	SAMD9L	sterile alpha motif domain containing 9 like
HGNC:16129	Approved	SAMD10	sterile alpha motif domain containing 10
HGNC:28706	Approved	SAMD11	sterile alpha motif domain containing 11
HGNC:44473	Approved	SAMD11P1	sterile alpha motif domain containing 11 pseudogene 1
HGNC:31750	Approved	SAMD12	sterile alpha motif domain containing 12
HGNC:30937	Approved	SAMD12-AS1	SAMD12 antisense RNA 1
HGNC:24582	Approved	SAMD13	sterile alpha motif domain containing 13
HGNC:27312	Approved	SAMD14	sterile alpha motif domain containing 14
HGNC:18631	Approved	SAMD15	sterile alpha motif domain containing 15
HGNC:15925	Approved	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
HGNC:24276	Approved	SAMM50	SAMM50 sorting and assembly machinery component
HGNC:49778	Approved	SAMM50P1	SAMM50 sorting and assembly machinery component pseudogene 1
HGNC:49644	Approved	SAMMSON	survival associated mitochondrial melanoma specific oncogenic non-coding RNA
HGNC:10528	Approved	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1
HGNC:39599	Approved	SAMSN1-AS1	SAMSN1 antisense RNA 1
HGNC:10531	Entry Withdrawn	SAP2	entry withdrawn
HGNC:10530	Approved	SAP18	Sin3A associated protein 18
HGNC:51567	Approved	SAP18P1	SAP18 pseudogene 1
HGNC:51568	Approved	SAP18P2	SAP18 pseudogene 2
HGNC:51569	Approved	SAP18P3	SAP18 pseudogene 3
HGNC:41908	Approved	SAP25	Sin3A associated protein 25
HGNC:10532	Approved	SAP30	Sin3A associated protein 30
HGNC:30785	Approved	SAP30BP	SAP30 binding protein
HGNC:25663	Approved	SAP30L	SAP30 like
HGNC:26760	Approved	SAP30L-AS1	SAP30L antisense RNA 1 (head to head)
HGNC:29813	Approved	SAP130	Sin3A associated protein 130
HGNC:13938	Approved	SAPCD1	suppressor APC domain containing 1
HGNC:39824	Approved	SAPCD1-AS1	SAPCD1 antisense RNA 1
HGNC:28055	Approved	SAPCD2	suppressor APC domain containing 2
HGNC:51277	Approved	SAPCD2P1	suppressor APC domain containing 2 pseudogene 1
HGNC:51278	Approved	SAPCD2P2	suppressor APC domain containing 2 pseudogene 2
HGNC:51279	Approved	SAPCD2P3	suppressor APC domain containing 2 pseudogene 3
HGNC:51280	Approved	SAPCD2P4	suppressor APC domain containing 2 pseudogene 4
HGNC:10534	Approved	SAR1A	secretion associated Ras related GTPase 1A
HGNC:13983	Approved	SAR1AP1	secretion associated Ras related GTPase 1A pseudogene 1
HGNC:20770	Approved	SAR1AP2	secretion associated Ras related GTPase 1A pseudogene 2
HGNC:32317	Approved	SAR1AP3	secretion associated Ras related GTPase 1A pseudogene 3
HGNC:37638	Approved	SAR1AP4	secretion associated Ras related GTPase 1A pseudogene 4
HGNC:10535	Approved	SAR1B	secretion associated Ras related GTPase 1B
HGNC:28789	Approved	SARAF	store-operated calcium entry associated regulatory factor
HGNC:10536	Approved	SARDH	sarcosine dehydrogenase
HGNC:17074	Approved	SARM1	sterile alpha and TIR motif containing 1
HGNC:24432	Approved	SARNP	SAP domain containing ribonucleoprotein
HGNC:10537	Approved	SARS	seryl-tRNA synthetase
HGNC:17697	Approved	SARS2	seryl-tRNA synthetase 2, mitochondrial
HGNC:10538	Approved	SART1	SART1, U4/U6.U5 tri-snRNP-associated protein 1
HGNC:16860	Approved	SART3	squamous cell carcinoma antigen recognized by T-cells 3
HGNC:19182	Approved	SASH1	SAM and SH3 domain containing 1
HGNC:15975	Approved	SASH3	SAM and SH3 domain containing 3
HGNC:25403	Approved	SASS6	SAS-6 centriolar assembly protein
HGNC:10540	Approved	SAT1	spermidine/spermine N1-acetyltransferase 1
HGNC:23160	Approved	SAT2	spermidine/spermine N1-acetyltransferase family member 2
HGNC:10541	Approved	SATB1	SATB homeobox 1
HGNC:50687	Approved	SATB1-AS1	SATB1 antisense RNA 1
HGNC:33344	Entry Withdrawn	SATB1P1	entry withdrawn
HGNC:21637	Approved	SATB2	SATB homeobox 2
HGNC:26490	Approved	SATB2-AS1	SATB2 antisense RNA 1
HGNC:27992	Approved	SATL1	spermidine/spermine N1-acetyl transferase like 1
HGNC:17795	Approved	SAV1	salvador family WW domain containing protein 1
HGNC:16474	Approved	SAX1	spastic ataxia 1 (autosomal dominant)
HGNC:28566	Approved	SAXO1	stabilizer of axonemal microtubules 1
HGNC:33727	Approved	SAXO2	stabilizer of axonemal microtubules 2
HGNC:21025	Approved	SAYSD1	SAYSVFN motif domain containing 1
HGNC:19440	Approved	SBDS	SBDS, ribosome maturation factor
HGNC:21646	Approved	SBDSP1	SBDS, ribosome maturation factor pseudogene 1
HGNC:10542	Approved	SBF1	SET binding factor 1
HGNC:31098	Approved	SBF1P1	SET binding factor 1 pseudogene 1
HGNC:2135	Approved	SBF2	SET binding factor 2
HGNC:27438	Approved	SBF2-AS1	SBF2 antisense RNA 1
HGNC:17699	Approved	SBK1	SH3 domain binding kinase 1
HGNC:34416	Approved	SBK2	SH3 domain binding kinase family member 2
HGNC:44121	Approved	SBK3	SH3 domain binding kinase family member 3
HGNC:22973	Approved	SBNO1	strawberry notch homolog 1
HGNC:29158	Approved	SBNO2	strawberry notch homolog 2
HGNC:24950	Approved	SBSN	suprabasin
HGNC:30362	Approved	SBSPON	somatomedin B and thrombospondin type 1 domain containing
HGNC:10546	Approved	SC4MOP	sterol-C4-methyl oxidase pseudogene
HGNC:10547	Approved	SC5D	sterol-C5-desaturase
HGNC:13440	Approved	SCA9	spinocerebellar ataxia 9
HGNC:15744	Approved	SCA18	spinocerebellar ataxia 18 (sensory with neurogenic muscular atrophy)
HGNC:17204	Approved	SCA20	spinocerebellar ataxia 20
HGNC:20684	Approved	SCA25	spinocerebellar ataxia 25
HGNC:31097	Approved	SCA26	spinocerebellar ataxia 26
HGNC:33445	Approved	SCA30	spinocerebellar ataxia 30
HGNC:37475	Approved	SCA32	spinocerebellar ataxia 32
HGNC:43726	Approved	SCA37	spinocerebellar ataxia 37
HGNC:43718	Approved	SCAANT1	SCA7/ATXN7 antisense RNA 1
HGNC:10562	Entry Withdrawn	SCAF#	entry withdrawn
HGNC:30403	Approved	SCAF1	SR-related CTD associated factor 1
HGNC:19304	Approved	SCAF4	SR-related CTD associated factor 4
HGNC:20959	Approved	SCAF8	SR-related CTD associated factor 8
HGNC:10784	Approved	SCAF11	SR-related CTD associated factor 11
HGNC:26709	Approved	SCAI	suppressor of cancer cell invasion
HGNC:10563	Approved	SCAMP1	secretory carrier membrane protein 1
HGNC:50544	Approved	SCAMP1-AS1	SCAMP1 antisense RNA 1
HGNC:10564	Approved	SCAMP2	secretory carrier membrane protein 2
HGNC:10565	Approved	SCAMP3	secretory carrier membrane protein 3
HGNC:30385	Approved	SCAMP4	secretory carrier membrane protein 4
HGNC:30386	Approved	SCAMP5	secretory carrier membrane protein 5
HGNC:10566	Approved	SCAND1	SCAN domain containing 1
HGNC:10567	Approved	SCAND2P	SCAN domain containing 2 pseudogene
HGNC:42037	Approved	SCAND3P1	SCAN domain containing 3 pseudogene 1
HGNC:30634	Approved	SCAP	SREBF chaperone
HGNC:13081	Approved	SCAPER	S-phase cyclin A associated protein in the ER
HGNC:2002	Approved	SCAR2	spinocerebellar ataxia, autosomal recessive 2
HGNC:32976	Approved	SCAR3	spinocerebellar ataxia, autosomal recessive 3
HGNC:19065	Approved	SCAR6	spinocerebellar ataxia, autosomal recessive 6
HGNC:19000	Approved	SCARA3	scavenger receptor class A member 3
HGNC:28701	Approved	SCARA5	scavenger receptor class A member 5
HGNC:1664	Approved	SCARB1	scavenger receptor class B member 1
HGNC:1665	Approved	SCARB2	scavenger receptor class B member 2
HGNC:16820	Approved	SCARF1	scavenger receptor class F member 1
HGNC:19869	Approved	SCARF2	scavenger receptor class F member 2
HGNC:32555	Approved	SCARNA1	small Cajal body-specific RNA 1
HGNC:32558	Approved	SCARNA2	small Cajal body-specific RNA 2
HGNC:32577	Approved	SCARNA3	small Cajal body-specific RNA 3
HGNC:32560	Approved	SCARNA4	small Cajal body-specific RNA 4
HGNC:32561	Approved	SCARNA5	small Cajal body-specific RNA 5
HGNC:32562	Approved	SCARNA6	small Cajal body-specific RNA 6
HGNC:32563	Approved	SCARNA7	small Cajal body-specific RNA 7
HGNC:32564	Approved	SCARNA8	small Cajal body-specific RNA 8
HGNC:32566	Approved	SCARNA9	small Cajal body-specific RNA 9
HGNC:33559	Approved	SCARNA9L	small Cajal body-specific RNA 9-like
HGNC:32567	Approved	SCARNA10	small Cajal body-specific RNA 10
HGNC:32568	Approved	SCARNA11	small Cajal body-specific RNA 11
HGNC:32569	Approved	SCARNA12	small Cajal body-specific RNA 12
HGNC:32570	Approved	SCARNA13	small Cajal body-specific RNA 13
HGNC:32571	Approved	SCARNA14	small Cajal body-specific RNA 14
HGNC:32572	Approved	SCARNA15	small Cajal body-specific RNA 15
HGNC:32573	Approved	SCARNA16	small Cajal body-specific RNA 16
HGNC:32574	Approved	SCARNA17	small Cajal body-specific RNA 17
HGNC:32559	Approved	SCARNA18	small Cajal body-specific RNA 18
HGNC:52236	Approved	SCARNA18B	small Cajal body-specific RNA 18B
HGNC:32578	Approved	SCARNA20	small Cajal body-specific RNA 20
HGNC:32579	Approved	SCARNA21	small Cajal body-specific RNA 21
HGNC:52237	Approved	SCARNA21B	small Cajal body-specific RNA 21B
HGNC:32580	Approved	SCARNA22	small Cajal body-specific RNA 22
HGNC:32581	Approved	SCARNA23	small Cajal body-specific RNA 23
HGNC:50385	Approved	SCARNA26A	small Cajal body-specific RNA 26A
HGNC:51394	Approved	SCARNA26B	small Cajal body-specific RNA 26B
HGNC:33614	Approved	SCARNA27	small Cajal body-specific RNA 27
HGNC:50388	Approved	SCARNA28	small Cajal body-specific RNA 28
HGNC:32411	Approved	SCART1	scavenger receptor family member expressed on T-cells 1
HGNC:19186	Approved	SCASI	spinocerebellar ataxia with saccadic intrusions
HGNC:32973	Approved	SCAX2	spinocerebellar ataxia, X-linked 2
HGNC:32974	Approved	SCAX3	spinocerebellar ataxia, X-linked 3
HGNC:32975	Approved	SCAX4	spinocerebellar ataxia, X-linked 4
HGNC:24275	Approved	SCCPDH	saccharopine dehydrogenase (putative)
HGNC:10571	Approved	SCD	stearoyl-CoA desaturase
HGNC:21088	Approved	SCD5	stearoyl-CoA desaturase 5
HGNC:10572	Approved	SCDP1	stearoyl-CoA desaturase pseudogene 1
HGNC:10573	Approved	SCEL	sciellin
HGNC:39895	Approved	SCEL-AS1	SCEL antisense RNA 1
HGNC:20726	Approved	SCFD1	sec1 family domain containing 1
HGNC:30676	Approved	SCFD2	sec1 family domain containing 2
HGNC:10575	Approved	SCG2	secretogranin II
HGNC:13707	Approved	SCG3	secretogranin III
HGNC:10816	Approved	SCG5	secretogranin V
HGNC:12523	Approved	SCGB1A1	secretoglobin family 1A member 1
HGNC:18392	Approved	SCGB1B1P	secretoglobin family 1B member 1, pseudogene
HGNC:20741	Approved	SCGB1B2P	secretoglobin family 1B member 2, pseudogene
